SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Contract_encoded,AvgCharges,clv,is_long_term,NumServices,time_to_churn,CampaignResponse,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,LoyaltyClass_Mid,LoyaltyClass_New,LoyaltyClass_nan,RevenueSegment_Low,RevenueSegment_Medium,clv_segment_1,clv_segment_2,churn_probability,RiskSegment
0,72,85.1,6155.4,0,2,85.49166666666666,6127.2,1,7,72,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.040128051028046355,Low
0,9,95.5,829.1,1,0,92.12222222222222,859.5,0,3,9,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8155679492163999,High
0,28,92.35,2602.9,1,0,92.96071428571429,2585.7999999999997,1,4,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41375803140823175,Medium
0,54,89.8,4667.0,0,0,86.42592592592592,4849.2,1,4,54,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14727676060612788,Low
0,11,74.55,824.75,1,0,74.97727272727273,820.05,0,2,11,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6160505324923872,High
0,50,103.05,5153.5,0,1,103.07,5152.5,1,5,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11637855520795502,Low
0,69,116.0,8182.85,0,2,118.59202898550726,8004.0,1,7,69,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06997483749492264,Low
0,1,69.9,69.9,0,0,69.9,69.9,0,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8045258121113571,High
0,68,95.1,6683.4,0,2,98.28529411764706,6466.799999999999,1,5,68,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0585999085042609,Low
0,40,40.25,1564.05,0,1,39.10125,1610.0,1,3,40,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05873982131820459,Low
0,31,25.75,755.6,0,2,24.374193548387098,798.25,1,1,31,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04482498215828024,Low
0,33,105.35,3465.05,0,0,105.00151515151515,3476.5499999999997,1,5,33,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3981084006089139,Medium
0,55,113.6,6292.7,0,2,114.41272727272727,6248.0,1,6,55,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14794161122223376,Low
0,68,24.0,1664.3,0,2,24.474999999999998,1632.0,1,1,68,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03939153057747686,Low
0,12,19.4,198.1,0,0,16.508333333333333,232.79999999999998,0,1,12,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07828485838877187,Low
0,71,86.1,6045.9,0,2,85.15352112676055,6113.099999999999,1,7,71,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041328815039883025,Low
0,40,102.65,4108.15,0,0,102.70374999999999,4106.0,1,5,40,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5764937108257467,Medium
0,64,92.85,5980.75,0,1,93.44921875,5942.4,1,4,64,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14147975809666483,Low
0,53,97.75,5043.2,0,1,95.15471698113207,5180.75,1,4,53,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10560131256120268,Low
0,12,83.8,1029.75,1,0,85.8125,1005.5999999999999,0,4,12,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5198722921438509,Medium
0,53,54.45,2854.55,1,0,53.859433962264156,2885.8500000000004,1,4,53,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2488701233904069,Low
0,72,97.95,7114.25,0,2,98.80902777777777,7052.400000000001,1,5,72,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.054972285079027225,Low
0,46,19.95,907.05,0,2,19.718478260869563,917.6999999999999,1,1,46,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04199748545264464,Low
0,40,24.6,973.95,0,2,24.348750000000003,984.0,1,1,40,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.046135538306610095,Low
0,12,50.95,605.75,0,0,50.479166666666664,611.4000000000001,0,4,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17561249722466765,Low
0,9,75.6,661.55,0,0,73.50555555555555,680.4,0,2,9,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.44995111521598313,Medium
0,51,80.75,4116.9,0,0,80.7235294117647,4118.25,1,2,51,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3020312685301031,Medium
0,49,90.4,4494.65,0,0,91.72755102040816,4429.6,1,4,49,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23998387176035382,Low
0,41,99.8,4259.3,1,0,103.88536585365854,4091.7999999999997,1,4,41,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.681109806489537,High
0,56,60.25,3282.75,0,1,58.620535714285715,3374.0,1,4,56,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05054504305032117,Low
0,4,20.2,55.7,0,0,13.925,80.8,0,1,4,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13853194033791363,Low
0,20,64.15,1274.45,0,1,63.722500000000004,1283.0,1,4,20,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07713156705725131,Low
0,26,20.25,493.95,0,0,18.998076923076923,526.5,1,1,26,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058061117335258185,Low
0,20,105.85,2239.65,1,0,111.9825,2117.0,1,5,20,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6176237113048112,High
0,7,75.45,480.75,1,0,68.67857142857143,528.15,0,1,7,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5826464540811483,Medium
0,7,93.85,635.6,1,0,90.8,656.9499999999999,0,3,7,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8469469547467011,High
0,51,99.0,5038.15,0,0,98.78725490196078,5049.0,1,5,51,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.437698035360865,Medium
0,4,80.3,324.2,0,0,81.05,321.2,0,2,4,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7230966919400598,High
0,1,19.55,19.55,0,0,19.55,19.55,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16784117638680623,Low
0,27,100.75,2793.55,0,0,103.46481481481482,2720.25,1,5,27,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29291299468687587,Low
0,22,100.75,2095.0,1,0,95.22727272727273,2216.5,1,4,22,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6777438502758322,High
0,12,53.75,648.65,0,0,54.05416666666667,645.0,0,3,12,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1884533387433619,Low
0,3,31.0,95.05,1,0,31.683333333333334,93.0,0,1,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4216366297334697,Medium
0,34,25.6,917.15,0,1,26.974999999999998,870.4000000000001,1,1,34,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04928753123917501,Low
0,24,58.35,1346.9,0,1,56.12083333333334,1400.4,1,3,24,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0665027302511269,Low
0,51,80.0,4242.35,1,0,83.18333333333334,4080.0,1,2,51,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2609366706776471,Low
0,14,46.35,672.7,0,0,48.050000000000004,648.9,1,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5516568600573525,Medium
0,59,113.75,6561.25,0,2,111.20762711864407,6711.25,1,7,59,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09147648332686724,Low
0,3,90.4,268.45,0,0,89.48333333333333,271.20000000000005,0,4,3,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7030949791949451,High
0,65,109.3,7337.55,0,2,112.88538461538462,7104.5,1,6,65,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08966336984685654,Low
0,5,70.25,331.9,1,0,66.38,351.25,0,1,5,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6661425936017616,High
0,59,90.3,5194.05,0,2,88.03474576271186,5327.7,1,7,59,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04679109743721559,Low
0,72,65.25,4478.85,0,2,62.206250000000004,4698.0,1,6,72,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.042458235456587716,Low
0,62,100.15,6283.3,1,0,101.34354838709677,6209.3,1,5,62,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32930279987032157,Medium
0,28,94.5,2659.4,1,0,94.97857142857143,2646.0,1,4,28,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4083379398652163,Medium
0,3,60.65,196.9,0,0,65.63333333333334,181.95,0,3,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2675333555439004,Low
0,19,24.1,439.2,0,0,23.11578947368421,457.90000000000003,1,1,19,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07911182167525839,Low
0,1,19.5,19.5,0,0,19.5,19.5,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3015932951191388,Medium
0,24,85.95,2107.15,0,0,87.79791666666667,2062.8,1,4,24,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36739372475389387,Medium
0,57,53.5,3035.8,0,1,53.25964912280702,3049.5,1,3,57,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07325309478627534,Low
0,72,25.45,1866.45,0,2,25.922916666666666,1832.3999999999999,1,1,72,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.039535602079888585,Low
0,67,20.5,1430.95,0,2,21.357462686567164,1373.5,1,1,67,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03931359576584375,Low
0,52,20.85,1071.6,0,1,20.607692307692307,1084.2,1,1,52,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0440288747427407,Low
0,71,89.9,6457.15,0,2,90.94577464788732,6382.900000000001,1,7,71,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041384488908207485,Low
0,26,26.0,684.05,0,1,26.309615384615384,676.0,1,1,26,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.049764883932168824,Low
0,35,113.2,3914.05,0,2,111.83,3962.0,1,7,35,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08965823915903981,Low
0,55,69.05,3842.6,0,2,69.86545454545454,3797.75,1,1,55,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05902786182886759,Low
0,33,20.1,670.35,0,2,20.313636363636363,663.3000000000001,1,1,33,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.041629261467656886,Low
0,72,109.65,7880.25,0,2,109.44791666666667,7894.8,1,6,72,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07031555719379304,Low
0,1,19.2,19.2,0,0,19.2,19.2,0,1,1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20593593611486574,Low
0,10,33.9,298.45,1,0,29.845,339.0,0,1,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.38606977743927845,Medium
0,37,90.0,3371.75,0,0,91.12837837837837,3330.0,1,4,37,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29787938177795015,Low
0,12,34.0,442.45,0,0,36.87083333333333,408.0,0,2,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17588180253253485,Low
0,1,20.4,20.4,0,1,20.4,20.4,0,1,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.09754281400838062,Low
0,62,38.6,2345.55,0,2,37.83145161290323,2393.2000000000003,1,3,62,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04687404768852417,Low
0,1,25.25,25.25,0,0,25.25,25.25,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4960024642326573,Medium
0,18,60.6,1156.35,0,0,64.24166666666666,1090.8,1,3,18,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.16491528666326305,Low
0,69,89.95,6143.15,1,0,89.03115942028985,6206.55,1,3,69,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30300538431532315,Medium
0,2,74.75,144.8,0,0,72.4,149.5,0,2,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7210896287698367,High
0,19,20.6,414.95,0,0,21.839473684210525,391.40000000000003,1,1,19,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05767715825080298,Low
0,12,84.45,1059.55,1,0,88.29583333333333,1013.4000000000001,0,2,12,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75793224714223,High
0,9,20.4,181.8,0,0,20.200000000000003,183.6,0,1,9,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10376090989099143,Low
0,27,81.7,2212.55,0,1,81.9462962962963,2205.9,1,6,27,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07389998864183153,Low
0,27,79.5,2180.55,1,0,80.76111111111112,2146.5,1,2,27,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.42685461936418684,Medium
0,1,89.15,89.15,1,0,89.15,89.15,0,3,1,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7579543921082836,High
0,24,20.3,459.95,0,0,19.164583333333333,487.20000000000005,1,1,24,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05672102937232675,Low
0,14,74.95,1036.75,1,0,74.05357142857143,1049.3,1,1,14,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6795418297959516,High
0,32,74.4,2276.95,1,0,71.1546875,2380.8,1,2,32,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.38238150549511624,Medium
0,11,20.0,211.95,0,1,19.268181818181816,220.0,0,1,11,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.061444749443317605,Low
0,1,25.0,25.0,0,0,25.0,25.0,0,1,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2571740603771657,Low
0,38,80.45,3162.65,0,0,83.22763157894737,3057.1,1,2,38,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28069979798985395,Low
0,9,19.75,210.65,0,2,23.405555555555555,177.75,0,1,9,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0564489765178771,Low
0,54,65.65,3566.7,0,2,66.05,3545.1000000000004,1,4,54,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.045465626815159706,Low
